Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
16766,0.74,Ideal,G,SI1,62.7,56.0,5.78,5.74,3.61,2309
16145,1.04,Very Good,G,SI1,59.2,61.0,6.63,6.68,3.94,4724
9692,0.4,Ideal,E,VS1,62.0,54.0,4.74,4.77,2.95,1053
24832,0.51,Ideal,D,VVS2,62.0,55.0,5.13,5.16,3.19,2145
24553,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,816
16453,0.98,Fair,G,I1,67.3,60.0,6.17,6.11,4.14,1932
6998,1.2,Ideal,I,I1,61.9,56.0,6.85,6.82,4.23,3570
4255,1.69,Premium,G,VVS2,62.9,58.0,7.59,7.51,4.75,15889
5088,1.51,Premium,D,SI1,61.1,60.0,7.37,7.32,4.49,12261
21214,1.52,Premium,H,VS1,61.4,58.0,7.44,7.3,4.55,11621
23351,1.1,Very Good,F,I1,59.8,61.0,6.65,6.7,3.99,3678
18488,0.91,Very Good,H,SI1,59.2,60.0,6.3,6.41,3.76,3998
5107,1.3,Ideal,D,SI1,61.8,56.0,6.93,6.96,4.29,9242
7294,0.58,Ideal,D,VVS2,62.1,57.0,5.32,5.4,3.32,2617
4114,0.51,Ideal,E,VVS2,60.7,58.0,5.19,5.17,3.14,2545
7414,0.54,Ideal,F,VS2,62.2,57.0,5.21,5.24,3.25,1662
18022,0.52,Very Good,G,SI2,63.3,58.0,5.11,5.06,3.22,1073
21047,0.38,Ideal,G,VS2,61.2,55.0,4.69,4.72,2.88,778
10827,0.3,Premium,D,SI1,58.8,57.0,4.44,4.4,2.6,662
249,0.44,Good,E,VS2,59.0,64.0,5.01,4.94,2.93,1001
26648,0.92,Ideal,E,SI1,61.4,54.6,6.25,6.29,3.85,4258
20027,2.01,Premium,E,SI2,62.0,61.0,8.1,8.04,5.0,17179
10414,1.11,Premium,H,VS2,60.9,57.0,6.77,6.69,4.1,5395
21786,0.31,Premium,H,VS1,59.9,59.0,4.4,4.38,2.63,698
11176,0.29,Very Good,E,VVS1,59.5,61.0,4.29,4.31,2.56,609
24234,0.82,Very Good,H,SI1,63.6,56.0,5.9,5.95,3.77,2908
7910,1.09,Ideal,D,SI2,62.1,56.0,6.59,6.56,4.08,5258
12574,0.7,Ideal,I,SI1,62.5,55.0,5.68,5.71,3.56,2110
24526,0.8,Premium,G,SI2,59.7,62.0,6.02,5.98,3.58,2484
22222,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73,491
20173,1.22,Ideal,G,VVS1,61.1,56.0,6.91,6.94,4.23,10888
15321,2.14,Premium,H,VS2,61.7,58.0,8.28,8.22,5.09,16390
229,1.22,Ideal,H,SI1,61.9,55.0,6.82,6.87,4.24,7870
5837,0.55,Ideal,F,VS1,60.5,57.0,5.3,5.34,3.22,2119
23460,0.97,Premium,H,SI1,61.9,60.0,6.37,6.3,3.92,4172
7374,0.41,Premium,F,VS1,60.7,56.0,4.82,4.77,2.91,1076
2889,1.2,Ideal,D,SI2,61.7,56.0,6.88,6.81,4.22,6740
18834,1.0,Very Good,F,VS1,58.1,62.0,6.57,6.62,3.83,6098
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
2415,1.71,Very Good,H,VS2,58.8,60.0,7.8,7.85,4.6,12493
8174,1.01,Good,G,SI1,63.6,57.0,6.33,6.37,4.04,4588
6406,0.59,Very Good,E,VVS2,61.7,59.0,5.37,5.36,3.31,2494
7135,1.23,Premium,G,SI2,62.1,58.0,6.85,6.8,4.24,4918
8146,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
26332,1.5,Premium,H,I1,61.1,59.0,7.37,7.26,4.47,3599
21612,0.3,Premium,H,VS1,60.4,61.0,4.31,4.27,2.59,675
16187,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,11220
11642,1.54,Ideal,G,VVS1,60.8,57.0,7.49,7.45,4.54,16316
12980,0.7,Ideal,F,VVS2,61.9,55.0,5.72,5.68,3.53,2701
26395,0.26,Very Good,F,VS1,60.4,56.0,4.14,4.16,2.51,499
20584,0.33,Ideal,G,VS2,62.5,57.0,4.41,4.39,2.75,743
18969,0.32,Very Good,F,VVS1,62.7,60.0,4.32,4.35,2.72,926
24307,0.32,Ideal,F,VVS2,61.6,55.0,4.41,4.42,2.72,945
20813,0.51,Premium,F,VS2,61.4,58.0,5.13,5.09,3.14,1619
25758,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4137
7528,0.4,Ideal,E,VS1,,55.0,4.67,4.71,2.93,947
12898,2.01,Ideal,I,SI2,62.5,55.0,8.12,8.08,5.06,13777
15828,1.51,Premium,F,SI1,61.4,58.0,7.43,7.35,4.54,11817
23073,2.08,Premium,I,SI2,60.8,61.0,8.24,8.21,5.0,14047
7888,0.4,Ideal,D,VS2,61.6,57.0,4.77,4.71,2.92,1050
7749,1.01,Fair,G,SI2,59.8,66.0,6.42,6.48,3.86,3816
19001,0.51,Ideal,H,IF,59.6,59.0,5.2,5.24,3.11,2063
473,0.41,Premium,F,VVS2,61.0,59.0,4.82,4.79,2.93,1192
21135,0.7,Ideal,D,VS2,61.4,55.0,5.71,5.75,3.52,3360
14948,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,579
17271,1.26,Ideal,G,SI2,,55.0,7.05,7.0,4.28,6046
2769,1.18,Premium,I,VS1,62.1,58.0,6.76,6.7,4.18,5921
2062,0.23,Very Good,E,VVS1,61.4,59.0,3.93,3.99,2.43,530
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
708,0.9,Good,J,SI2,,56.0,6.1,6.17,3.92,2693
24834,0.71,Fair,J,SI2,66.1,58.0,5.53,5.43,3.62,1362
10901,0.25,Ideal,D,SI1,61.5,55.0,4.09,4.14,2.52,452
14799,1.64,Ideal,G,VVS2,61.8,56.0,7.59,7.6,4.69,17604
19955,0.31,Premium,F,VVS1,59.4,58.0,4.45,4.41,2.63,982
2291,0.9,Good,I,SI1,63.5,59.0,6.05,6.1,3.86,3176
9175,0.34,Very Good,F,SI2,63.3,54.0,4.48,4.46,2.83,574
163,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,814
15151,1.51,Ideal,J,VS2,,56.0,7.37,7.4,4.54,8203
6000,0.81,Ideal,F,SI2,62.9,57.0,5.97,5.93,3.74,2726
19890,1.23,Ideal,F,VS1,62.5,54.0,6.85,6.82,4.27,9836
7656,1.27,Ideal,H,SI1,60.6,57.0,7.07,7.0,4.26,6785
20233,0.7,Very Good,G,VS2,63.3,56.0,5.63,5.59,3.55,2657
23491,0.38,Very Good,F,VS2,59.7,57.0,4.73,4.79,2.84,752
9270,1.04,Ideal,H,VS2,61.0,57.0,6.56,6.53,3.99,5189
7920,1.23,Good,I,SI1,60.7,61.0,6.91,6.93,4.2,6165
13930,1.09,Premium,H,SI2,61.2,62.0,6.63,6.58,4.04,4395
9377,1.01,Ideal,F,SI2,62.4,54.0,6.41,6.44,4.01,5154
6789,1.01,Good,I,SI1,58.4,64.0,6.51,6.48,3.79,3394
22662,1.1,Ideal,F,VS1,61.5,59.0,6.63,6.58,4.06,8796
970,0.42,Premium,G,VS1,62.5,59.0,4.72,4.79,2.97,921
9923,1.1,Very Good,F,SI1,60.5,60.0,6.65,6.67,4.03,5667
2945,0.3,Premium,H,SI1,62.5,57.0,4.29,4.25,2.67,554
5020,0.55,Ideal,G,VS1,61.3,57.0,5.28,5.25,3.23,1792
1992,0.5,Ideal,E,VS2,61.3,55.0,5.13,5.15,3.15,1695
8971,0.71,Very Good,G,VS2,63.1,54.0,5.64,5.7,3.58,2574
13637,0.51,Ideal,E,SI1,61.5,55.0,5.18,5.16,3.18,1546
18598,0.41,Ideal,F,VVS2,60.1,57.0,4.83,4.85,2.91,1115
4044,1.04,Good,G,VS2,61.4,65.0,6.53,6.47,3.99,5601
21817,0.3,Premium,I,VS1,61.7,58.0,4.32,4.27,2.65,608
19051,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,2491
1048,0.32,Ideal,G,VS1,62.3,54.0,4.39,4.37,2.73,828
12731,0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,1151
550,0.59,Premium,H,SI1,62.9,60.0,5.34,5.24,3.33,1265
15709,0.32,Ideal,F,VS1,61.9,56.0,4.4,4.35,2.71,900
21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
10872,0.43,Good,H,VVS1,61.2,61.0,4.84,4.9,2.98,1037
1243,0.71,Premium,F,SI2,60.2,60.0,5.8,5.77,3.48,2331
1697,0.71,Ideal,F,SI1,61.5,56.0,5.69,5.76,3.52,2610
9161,2.09,Very Good,F,SI2,63.4,55.0,8.18,8.11,5.16,18640
431,0.33,Ideal,D,VS1,61.7,55.0,4.48,4.5,2.77,1007
15017,0.41,Ideal,G,VVS2,61.8,56.0,4.74,4.78,2.94,1007
25882,0.9,Ideal,H,SI2,62.3,57.0,6.16,6.19,3.85,3794
3126,0.35,Premium,F,VS2,61.5,59.0,4.53,4.55,2.79,706
19945,0.3,Very Good,H,SI1,62.9,57.0,4.26,4.29,2.69,421
2871,0.54,Ideal,F,VS2,60.1,56.0,5.31,5.28,3.18,1786
16315,0.91,Very Good,F,SI1,62.2,57.0,6.19,6.25,3.87,4108
13623,0.72,Very Good,I,VS1,60.7,56.0,5.78,5.82,3.52,2401
7287,0.37,Ideal,E,VS2,61.0,56.0,4.64,4.67,2.84,762
327,1.11,Premium,E,SI2,62.5,58.0,6.63,6.61,4.14,4664
24954,0.42,Premium,G,VVS2,60.4,59.0,4.82,4.78,2.9,1103
13892,1.01,Premium,D,VS2,59.2,56.0,6.48,6.43,3.82,6108
4483,2.01,Fair,G,SI2,65.9,57.0,7.85,7.78,5.15,10887
6579,0.77,Premium,F,VS1,62.7,58.0,5.82,5.88,3.67,3357
2976,1.02,Ideal,H,VVS2,62.0,56.0,6.42,6.45,3.99,6613
21869,0.36,Ideal,E,VS1,62.0,56.0,4.57,4.59,2.84,852
26620,1.11,Ideal,I,VS2,61.7,55.0,6.66,6.69,4.12,5506
17402,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2112
16899,0.35,Ideal,H,IF,61.7,54.0,4.55,4.53,2.8,1103
2709,0.34,Premium,H,VS1,62.1,58.0,4.49,4.46,2.78,765
2529,0.31,Good,D,SI2,63.7,55.0,4.35,4.32,2.76,593
15515,1.06,Ideal,I,VS1,61.8,56.0,6.5,6.57,4.05,6060
10074,1.0,Very Good,H,SI2,64.1,54.0,6.3,6.33,4.05,3991
6906,0.42,Very Good,E,SI1,62.5,55.0,4.8,4.83,3.01,773
15267,1.11,Ideal,E,SI2,60.6,56.0,6.76,6.78,4.1,5962
6506,0.51,Ideal,F,SI1,61.1,55.0,5.22,5.16,3.17,1593
15308,1.26,Ideal,I,VS2,62.6,55.0,6.96,6.91,4.34,6350
17002,1.05,Premium,F,SI1,61.6,57.0,6.56,6.53,4.03,5557
6628,0.61,Good,F,VS2,63.0,64.2,5.29,5.32,3.34,1971
1416,0.54,Very Good,F,VS1,60.0,61.0,5.31,5.26,3.17,1657
2308,0.31,Ideal,F,VS2,61.1,56.0,4.35,4.39,2.67,640
25009,0.4,Ideal,D,VVS2,61.3,56.0,4.75,4.78,2.92,1263
12476,1.71,Very Good,J,VS1,61.2,59.0,7.65,7.72,4.7,9707
252,0.24,Very Good,E,VVS2,60.0,57.0,4.07,4.1,2.45,552
8863,0.7,Premium,H,VS2,61.8,60.0,5.68,5.71,3.52,2330
858,0.74,Very Good,F,SI2,59.6,60.0,5.85,6.0,3.53,2298
22056,1.01,Premium,F,VS2,62.3,58.0,6.34,6.3,3.94,6271
18244,0.34,Ideal,G,VS2,62.2,53.0,4.51,4.46,2.79,765
10971,0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147
4710,0.41,Ideal,E,SI2,60.7,57.0,4.85,4.81,2.93,876
12409,0.4,Ideal,J,SI1,62.2,57.0,4.71,4.74,2.94,552
382,1.22,Ideal,F,VVS1,61.2,57.0,6.88,6.92,4.22,13029
13338,1.31,Ideal,F,VS1,61.9,54.0,7.03,7.06,4.35,10957
3163,0.4,Ideal,E,VVS2,61.7,55.0,4.76,4.74,2.93,1238
18209,1.02,Good,H,SI1,,58.0,6.36,6.39,4.05,4604
3794,1.2,Good,E,SI1,64.0,61.0,6.61,6.67,4.25,6969
2660,1.01,Good,F,SI2,64.9,60.0,6.2,6.25,4.04,4140
7493,0.38,Ideal,E,VS2,61.5,55.0,4.67,4.7,2.88,813
15628,0.42,Premium,F,SI1,61.5,58.0,4.8,4.83,2.96,773
16922,0.72,Ideal,G,VVS2,61.9,57.0,5.72,5.75,3.55,3849
21906,0.76,Premium,E,VS2,60.1,59.0,6.01,5.97,3.6,3192
24695,0.5,Premium,G,VS1,62.5,60.0,5.06,5.08,3.17,1624
25136,0.35,Premium,I,VS1,61.8,58.0,4.5,4.53,2.79,552
19544,0.51,Very Good,F,SI2,62.7,56.0,5.07,5.1,3.19,1100
1355,0.52,Good,E,VS2,63.4,57.0,5.12,5.16,3.26,1576
9114,0.91,Premium,G,VS2,59.5,58.0,6.34,6.26,3.75,4241
22606,0.31,Good,E,SI1,63.4,55.0,4.29,4.32,2.73,544
1381,0.27,Ideal,H,VS1,61.6,56.0,4.16,4.19,2.57,480
10165,0.7,Very Good,F,SI1,,59.0,5.64,5.68,3.49,2313
13728,1.66,Good,F,I1,62.1,57.7,7.56,7.6,4.71,6025
13514,0.3,Premium,G,VVS1,62.1,56.0,4.31,4.29,2.67,1013
14775,0.32,Ideal,F,VVS1,61.7,56.0,4.42,4.4,2.72,990
3540,1.01,Very Good,F,SI2,63.5,56.0,6.38,6.35,4.04,3897
7475,1.06,Very Good,D,SI1,59.3,60.0,6.64,6.71,3.96,6062
16038,0.51,Ideal,G,VS1,62.2,55.0,5.11,5.14,3.19,1656
12299,0.44,Premium,G,SI1,61.6,61.0,4.88,4.83,2.99,990
304,0.35,Very Good,H,SI2,63.2,61.0,4.49,4.47,2.83,551
5018,1.0,Ideal,G,VS1,62.2,56.0,6.35,6.41,3.97,6349
14617,1.06,Ideal,G,VS2,61.3,57.0,6.56,6.58,4.03,6809
21368,1.5,Premium,F,SI2,60.8,59.0,7.3,7.36,4.46,9240
18296,0.23,Ideal,F,VVS2,62.0,56.0,3.92,3.98,2.45,530
4544,1.05,Premium,G,SI2,61.6,60.0,6.56,6.49,4.02,4318
19200,0.54,Ideal,G,VS1,61.8,54.0,5.22,5.24,3.23,1754
9349,1.01,Very Good,H,VS2,,61.0,6.32,6.24,3.99,5050
23155,0.7,Ideal,E,SI1,62.4,55.0,5.69,5.64,3.54,2407
14632,0.32,Premium,I,VS1,62.6,58.0,4.4,4.38,2.75,648
22970,1.63,Ideal,G,SI2,62.6,53.0,7.55,7.49,4.71,10680
3580,0.31,Ideal,F,VS2,62.6,57.0,4.33,4.27,2.69,802
11167,0.38,Premium,G,VS1,61.0,58.0,4.71,4.67,2.86,1069
13420,0.72,Very Good,I,VVS2,62.5,56.0,5.7,5.72,3.57,2530
11120,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,516
15228,0.32,Ideal,H,IF,61.4,55.0,4.42,4.47,2.73,814
17407,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03,1179
3380,0.34,Ideal,H,IF,61.9,55.0,4.5,4.55,2.8,913
4389,1.01,Very Good,G,VVS2,63.3,57.0,6.31,6.36,4.01,7885
3390,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1652
1890,0.42,Ideal,G,VS2,62.1,56.0,4.79,4.84,2.99,847
6660,0.56,Ideal,H,VVS1,60.0,56.0,5.37,5.4,3.23,1929
1517,1.01,Good,G,SI2,63.6,58.0,6.31,6.37,4.03,3626
1093,0.31,Ideal,G,IF,62.0,54.0,4.39,4.35,2.71,1028
3430,0.37,Ideal,J,SI1,61.4,57.0,4.62,4.66,2.85,469
14856,0.91,Very Good,I,VVS2,63.5,59.0,6.1,6.06,3.86,3618
7950,1.01,Ideal,F,VS1,61.8,57.0,6.41,6.46,3.98,8860
21180,0.36,Ideal,D,SI1,60.6,56.0,4.63,4.58,2.79,794
18338,1.06,Premium,H,SI1,61.0,58.0,6.61,6.57,4.02,5075
21594,0.41,Ideal,F,VVS2,61.0,56.0,4.78,4.82,2.93,1115
9940,0.84,Very Good,F,VVS2,60.4,62.0,6.1,6.15,3.7,4318
17528,0.33,Ideal,D,VVS1,60.5,56.0,4.5,4.53,2.73,1257
23549,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
24985,0.3,Premium,G,VS1,61.9,59.0,4.32,4.3,2.67,776
6193,0.32,Ideal,I,VS2,63.0,57.0,4.37,4.33,2.74,576
9028,0.34,Very Good,G,VS1,62.2,55.0,4.48,4.52,2.8,640
23805,1.54,Premium,H,VS2,61.9,61.0,7.41,7.33,4.56,10758
24257,0.3,Very Good,G,IF,62.6,56.0,4.27,4.29,2.68,863
12798,1.02,Good,G,VS2,63.8,59.0,6.34,6.27,4.02,6080
8575,1.34,Very Good,I,SI1,61.1,59.0,7.05,7.12,4.33,6763
14480,0.6,Premium,F,SI2,58.9,59.0,5.55,5.52,3.26,1378
1638,1.01,Premium,F,VS1,62.6,58.0,6.37,6.48,4.02,6066
11194,0.52,Very Good,G,VS1,60.2,57.0,5.22,5.26,3.15,1618
470,0.31,Ideal,E,VS1,62.1,54.2,4.31,4.35,2.69,726
13683,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3471
16790,0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49,2166
450,0.91,Very Good,E,SI2,62.8,61.0,6.07,6.09,3.82,3703
1813,0.55,Ideal,F,VS2,,56.0,5.31,5.29,3.27,1871
17153,0.3,Premium,F,VVS2,62.4,58.0,4.28,4.25,2.66,945
924,2.02,Very Good,H,SI2,63.1,54.0,8.09,7.99,5.07,13655
25269,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5699
13128,0.71,Premium,H,IF,60.2,61.0,5.8,5.76,3.48,3384
65,1.13,Premium,H,SI1,60.9,59.0,6.79,6.7,4.11,5050
630,0.7,Ideal,J,VS2,61.9,57.0,5.65,5.69,3.51,1974
1835,1.12,Ideal,I,SI1,62.0,56.0,6.69,6.64,4.13,4829
20425,0.41,Ideal,E,VS1,61.3,55.0,4.8,4.83,2.95,990
3248,0.45,Very Good,D,VS2,62.9,58.4,4.83,4.86,3.04,1311
17008,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1637
2472,1.5,Premium,G,VS1,62.7,58.0,7.32,7.2,4.55,13736
6181,0.9,Premium,J,VVS1,62.0,58.0,6.19,6.11,3.81,3617
22453,0.73,Good,E,SI2,63.3,57.0,5.69,5.72,3.61,2388
17123,1.01,Good,D,VS1,61.1,56.0,6.36,6.43,3.91,6612
2540,0.32,Ideal,D,VVS2,62.0,55.0,4.39,4.41,2.73,867
26716,0.37,Premium,D,VVS1,61.4,58.0,4.65,4.63,2.85,1142
26887,1.69,Very Good,E,SI2,62.6,59.0,7.53,7.61,4.74,10317
26652,0.56,Ideal,D,VS1,61.7,56.0,5.33,5.3,3.28,2026
12246,1.16,Ideal,I,SI2,62.6,56.0,6.73,6.68,4.2,4560
46,1.01,Premium,F,I1,62.6,57.0,6.42,6.3,3.99,2257
23140,0.71,Very Good,F,SI2,59.2,60.0,5.85,5.91,3.48,2134
3630,0.43,Ideal,F,VS2,61.4,54.0,4.9,4.93,3.02,848
1753,0.96,Good,G,SI1,56.6,63.0,6.52,6.39,3.67,3522
8739,0.52,Ideal,G,VVS2,61.4,55.3,5.18,5.21,3.19,1957
18758,0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,443
15599,1.22,Premium,H,VS2,61.4,62.0,6.92,6.76,4.22,5944
20454,0.41,Premium,E,SI1,60.2,60.0,4.82,4.78,2.89,969
10782,0.9,Very Good,D,VS2,60.9,62.0,6.11,6.18,3.74,4804
21452,0.71,Good,E,VS2,59.2,61.0,5.8,5.88,3.46,2772
6631,0.7,Premium,E,VS2,60.9,59.0,5.71,5.68,3.47,2697
2262,0.31,Ideal,H,VS1,62.6,55.0,4.31,4.35,2.71,544
15897,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,2986
13837,1.0,Good,E,SI1,61.6,62.0,6.35,6.42,3.93,5784
20527,0.7,Very Good,F,SI1,59.8,60.0,5.75,5.83,3.46,2196
452,0.7,Very Good,D,SI1,62.6,57.0,5.67,5.7,3.56,2726
20552,2.57,Premium,D,SI2,58.9,58.0,8.99,8.94,5.28,17924
2978,0.4,Ideal,E,VVS2,62.2,56.0,4.71,4.78,2.95,1158
19616,1.18,Ideal,G,VVS1,61.1,57.0,6.78,6.84,4.16,9095
23572,0.7,Very Good,G,VS2,62.5,54.0,5.63,5.69,3.54,2562
13305,0.3,Good,G,VVS2,63.8,56.0,4.27,4.29,2.73,684
17036,0.44,Ideal,E,VS2,61.5,56.0,4.9,4.92,3.02,1003
23283,1.55,Premium,H,SI2,62.0,56.0,7.41,7.37,4.58,7319
13792,1.15,Good,H,VS1,64.3,54.0,6.66,6.62,4.27,5935
12464,0.24,Good,F,VS1,62.5,60.0,3.96,3.98,2.48,399
15970,0.35,Premium,G,VVS1,59.3,61.0,4.62,4.58,2.73,984
9948,0.31,Premium,E,VVS2,60.5,57.0,4.41,4.39,2.66,837
22710,2.18,Ideal,J,VS2,62.2,55.0,8.32,8.36,5.19,16427
839,2.05,Premium,J,VS2,62.3,60.0,8.15,8.09,5.06,13667
22692,0.82,Ideal,E,SI2,62.1,55.0,6.04,6.01,3.74,2668
26446,0.76,Very Good,H,SI1,62.6,58.0,5.76,5.84,3.63,2396
7830,0.41,Premium,E,SI2,60.0,59.0,4.78,4.82,2.88,683
20704,1.54,Ideal,F,VS2,61.9,57.0,7.42,7.35,4.57,12978
26784,0.75,Premium,G,SI2,62.7,58.0,5.82,5.76,3.63,2268
18974,0.28,Premium,H,VVS1,59.9,62.0,4.28,4.23,2.55,646
3106,0.71,Very Good,I,VVS1,63.0,58.0,5.68,5.72,3.59,2456
1074,1.06,Ideal,G,SI2,62.2,55.0,6.53,6.56,4.07,4459
8793,1.14,Very Good,F,VS2,58.3,60.0,6.87,6.91,4.02,7293
26172,2.28,Good,J,SI1,63.7,55.0,8.28,8.35,5.3,14220
18282,0.4,Premium,D,SI2,61.9,58.0,4.73,4.71,2.92,855
23957,1.2,Ideal,G,VVS2,61.2,56.0,6.92,6.89,4.23,10846
3848,1.26,Premium,D,SI2,61.9,58.0,6.88,6.81,4.24,5412
16383,0.9,Good,H,SI2,63.6,60.0,6.11,6.06,3.87,3193
6105,0.43,Ideal,E,VVS2,60.8,57.0,4.87,4.9,2.97,1062
14976,0.55,Ideal,D,VVS2,61.6,56.0,5.23,5.29,3.24,2720
2103,1.01,Ideal,H,SI1,62.7,56.0,6.41,6.44,4.03,4851
17406,1.22,Premium,I,SI2,61.5,61.0,6.89,6.83,4.22,4735
16123,0.4,Good,I,VVS1,63.9,56.0,4.68,4.64,2.98,1080
1203,0.3,Ideal,D,VS2,62.5,55.0,4.3,4.31,2.69,710
25517,0.9,Premium,H,VS2,63.0,61.0,6.14,6.05,3.84,3810
9199,0.71,Good,E,SI2,57.8,60.0,5.86,5.83,3.38,2215
17412,0.4,Ideal,E,VS1,62.1,55.0,4.75,4.79,2.96,898
16860,1.09,Very Good,G,VS1,59.9,56.0,6.74,6.81,4.06,7992
22331,2.0,Good,H,SI1,63.3,59.0,7.96,8.03,5.06,17600
17351,1.18,Ideal,I,VS1,62.6,55.0,6.79,6.73,4.24,6661
4470,1.53,Premium,J,VVS1,61.6,58.0,7.37,7.4,4.55,9155
8857,0.71,Premium,D,VS2,61.2,59.0,5.69,5.74,3.5,2874
16293,0.6,Ideal,D,SI1,61.4,55.0,5.43,5.45,3.34,1698
22915,1.32,Premium,H,VS1,,58.0,7.09,7.01,4.32,5958
13867,0.34,Ideal,E,SI2,62.0,56.0,4.48,4.45,2.77,612
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
6895,2.01,Premium,I,SI2,62.3,59.0,8.01,7.97,4.98,12182
18927,1.04,Ideal,D,SI1,61.9,57.0,6.51,6.54,4.04,6112
11612,0.72,Good,I,VS1,61.3,63.0,5.67,5.75,3.5,2451
21818,0.3,Ideal,J,VVS2,62.1,56.0,4.31,4.32,2.68,439
15183,0.38,Premium,H,VVS1,61.2,60.0,4.68,4.7,2.87,967
18321,0.31,Very Good,G,VS2,60.7,61.0,4.33,4.37,2.64,544
3508,0.5,Very Good,F,SI1,61.4,57.0,5.08,5.12,3.13,1295
2318,1.64,Premium,E,SI1,59.5,58.0,7.64,7.72,4.57,14107
23255,0.77,Fair,J,VS1,61.2,66.0,5.92,5.83,3.6,2005
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
23849,0.61,Premium,F,VS2,59.6,61.0,5.58,5.5,3.3,2075
19160,0.51,Premium,F,VS2,62.4,58.0,5.13,5.1,3.19,1574
18199,0.71,Good,F,SI1,64.3,58.0,5.61,5.55,3.59,2258
11563,0.56,Premium,F,VS2,,57.0,5.39,5.35,3.26,2318
3213,1.03,Ideal,F,SI1,,57.0,6.42,6.46,4.03,5366
1080,0.4,Good,J,VS2,64.0,57.0,4.67,4.7,3.0,591
19252,1.32,Ideal,H,VVS2,62.0,54.0,7.05,7.06,4.37,9571
21478,0.4,Ideal,E,VVS2,61.7,56.0,4.77,4.73,2.93,1238
15032,0.72,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,2843
14800,1.07,Good,F,SI1,63.4,56.0,6.51,6.52,4.13,5561
10166,1.0,Very Good,F,SI1,62.5,56.0,6.38,6.42,4.0,4643
8,0.5,Premium,E,SI1,61.5,62.0,5.09,5.06,3.12,1415
21316,1.02,Good,G,VS2,63.6,57.0,6.38,6.41,4.07,5816
7708,1.55,Ideal,J,VS2,61.4,55.0,7.41,7.49,4.58,8498
2999,0.33,Ideal,G,VVS1,61.9,55.0,4.45,4.5,2.77,858
22631,0.31,Premium,H,VS2,61.3,60.0,4.32,4.36,2.66,489
22607,0.3,Premium,I,VS1,60.5,60.0,4.33,4.3,2.61,608
9374,0.4,Very Good,G,VVS2,62.5,60.0,4.65,4.7,2.92,982
7527,0.32,Premium,I,VVS2,60.7,59.0,4.43,4.4,2.68,720
2329,1.1,Premium,G,VS2,61.2,62.0,6.64,6.6,4.05,6653
11787,0.31,Premium,G,VS1,60.4,59.0,4.41,4.37,2.65,695
12571,0.9,Good,F,SI2,63.9,55.0,6.15,6.12,3.92,3453
26610,1.51,Premium,G,VS2,61.3,58.0,7.39,7.33,4.51,16091
17927,1.0,Premium,G,SI2,61.8,59.0,6.38,6.33,3.93,4368
24071,1.01,Ideal,E,SI2,61.1,59.0,6.53,6.47,3.97,4787
10022,1.59,Ideal,I,VS2,61.7,57.0,7.47,7.52,4.62,10752
4866,1.2,Very Good,J,VS2,63.1,56.0,6.77,6.71,4.25,4232
2121,1.11,Premium,D,SI2,59.9,57.0,6.74,6.72,4.03,5134
6512,0.55,Premium,D,VVS2,58.7,57.0,5.44,5.39,3.18,2331
21936,0.63,Ideal,E,VS1,61.5,56.0,5.53,5.5,3.39,2526
13442,0.72,Ideal,E,VS2,60.8,57.0,5.79,5.82,3.53,3091
13005,0.53,Ideal,G,VS2,61.8,56.0,5.21,5.18,3.21,1607
14323,1.22,Premium,E,VVS1,61.1,60.0,6.87,6.85,4.19,13824
9331,1.17,Ideal,G,VS2,61.3,56.0,6.81,6.79,4.17,7548
